[INFO] [launch]: All log files can be found below /root/.ros/log/2023-12-06-13-11-52-665946-d02591beb3aa-35406
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [planning_project-1]: process started with pid [35408]
[planning_project-1] [INFO] [1701886312.775709406] [planning_project]: waypoints loaded
[planning_project-1] [INFO] [1701886312.779998905] [RRT]: Created new RRT Object.
[planning_project-1] 
[planning_project-1] [INFO] [1701886312.820242793] [planning_project]: Could not transform ego_racecar/base_link to map: "ego_racecar/base_link" passed to lookupTransform argument target_frame does not exist. 
[planning_project-1] [INFO] [1701886312.824989191] [planning_project]: Could not transform ego_racecar/base_link to map: "ego_racecar/base_link" passed to lookupTransform argument target_frame does not exist. 
[planning_project-1] [INFO] [1701886312.828310790] [planning_project]: Could not transform ego_racecar/base_link to map: "map" passed to lookupTransform argument source_frame does not exist. 
[planning_project-1] [INFO] [1701886313.111152004] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.019016, 2.094400
[planning_project-1] [INFO] [1701886313.115202402] [planning_project]: , 11.716703, 3.312631, 0.105830, 8.000000, -0.021932, 2.094400
[planning_project-1] [INFO] [1701886313.119930701] [planning_project]: , 11.716703, 3.312631, 0.104272, 8.000000, -0.022019, 2.094400
[planning_project-1] [INFO] [1701886313.126033899] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.021473, 2.094400
[planning_project-1] [INFO] [1701886313.127601699] [planning_project]: , 11.716703, 3.312631, 0.088261, 8.000000, -0.020032, 2.094400
[planning_project-1] [INFO] [1701886313.131719297] [planning_project]: , 11.716703, 3.312631, 0.131206, 8.000000, -0.024144, 2.094400
[planning_project-1] [INFO] [1701886313.136647496] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.023318, 2.094400
[planning_project-1] [INFO] [1701886313.137353496] [planning_project]: , 11.716703, 3.312631, 0.075975, 8.000000, -0.022449, 2.094400
[planning_project-1] [INFO] [1701886313.141983194] [planning_project]: , 11.716703, 3.312631, 0.091609, 8.000000, -0.026819, 2.094400
[planning_project-1] [INFO] [1701886313.146727493] [planning_project]: , 11.716703, 3.312631, 0.060844, 8.000000, -0.024380, 2.094400
[planning_project-1] [INFO] [1701886313.151152191] [planning_project]: , 11.716703, 3.312631, 0.014717, 8.000000, -0.027097, 2.094400
[planning_project-1] [INFO] [1701886313.156194190] [planning_project]: , 11.716703, 3.312631, 0.156777, 8.000000, -0.027599, 2.094400
[planning_project-1] [INFO] [1701886313.160569888] [planning_project]: , 11.716703, 3.312631, 0.105830, 8.000000, -0.023068, 2.094400
[planning_project-1] [INFO] [1701886313.165182687] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.029367, 2.094400
[planning_project-1] [INFO] [1701886313.169256186] [planning_project]: , 11.716703, 3.312631, 0.060856, 8.000000, -0.019647, 2.094400
[planning_project-1] [INFO] [1701886313.173268685] [planning_project]: , 11.716703, 3.312631, 0.098824, 8.000000, -0.025522, 2.094400
[planning_project-1] [INFO] [1701886313.177184483] [planning_project]: , 11.716703, 3.312631, 0.042329, 8.000000, -0.024660, 2.094400
[planning_project-1] [INFO] [1701886313.181482982] [planning_project]: , 11.716703, 3.312631, 0.133667, 8.000000, -0.021731, 2.094400
[planning_project-1] [INFO] [1701886313.191980679] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.021363, 2.094400
[planning_project-1] [INFO] [1701886313.196477277] [planning_project]: , 11.716703, 3.312631, 0.106665, 8.000000, -0.021299, 2.094400
[planning_project-1] [INFO] [1701886313.201047676] [planning_project]: , 11.716703, 3.312631, 0.131888, 8.000000, -0.023204, 2.094400
[planning_project-1] [INFO] [1701886313.205872475] [planning_project]: , 11.716703, 3.312631, 0.093484, 8.000000, -0.025443, 2.094400
[planning_project-1] [INFO] [1701886313.209906373] [planning_project]: , 11.716703, 3.312631, 0.043673, 8.000000, -0.026419, 2.094400
[planning_project-1] [INFO] [1701886313.214543672] [planning_project]: , 11.716703, 3.312631, 0.106054, 8.000000, -0.021856, 2.094400
[planning_project-1] [INFO] [1701886313.220796470] [planning_project]: , 11.716703, 3.312631, 0.121879, 8.000000, -0.019543, 2.094400
[planning_project-1] [INFO] [1701886313.225326169] [planning_project]: , 11.716703, 3.312631, 0.086432, 8.000000, -0.022579, 2.094400
[planning_project-1] [INFO] [1701886313.230755667] [planning_project]: , 11.716703, 3.312631, 0.105830, 8.000000, -0.025606, 2.094400
[planning_project-1] [INFO] [1701886313.236937365] [planning_project]: , 11.716703, 3.312631, 0.105830, 8.000000, -0.027719, 2.094400
[planning_project-1] [INFO] [1701886313.242863863] [planning_project]: , 11.716703, 3.312631, 0.097675, 8.000000, -0.024502, 2.094400
[planning_project-1] [INFO] [1701886313.247405162] [planning_project]: , 11.716703, 3.312631, 0.034973, 8.000000, -0.031272, 2.094400
[planning_project-1] [INFO] [1701886313.251614961] [planning_project]: , 11.716703, 3.312631, 0.157204, 8.000000, -0.030009, 2.094400
[planning_project-1] [INFO] [1701886313.256469259] [planning_project]: , 11.716703, 3.312631, 0.053278, 8.000000, -0.032622, 2.094400
[planning_project-1] [INFO] [1701886313.262530157] [planning_project]: , 11.716703, 3.312631, 0.096155, 8.000000, -0.031647, 2.094400
[planning_project-1] [INFO] [1701886313.267813456] [planning_project]: , 11.716703, 3.312631, 0.115425, 8.000000, -0.030091, 2.094400
[planning_project-1] [INFO] [1701886313.268491655] [planning_project]: , 11.716703, 3.312631, 0.088103, 8.000000, -0.033616, 2.094400
[planning_project-1] [INFO] [1701886313.274637153] [planning_project]: , 11.716703, 3.312631, 0.124901, 8.000000, -0.030638, 2.094400
[planning_project-1] [INFO] [1701886313.279266852] [planning_project]: , 11.716703, 3.312631, 0.077243, 8.000000, -0.028369, 2.094400
[planning_project-1] [INFO] [1701886313.285604950] [planning_project]: , 11.716703, 3.312631, 0.143519, 8.000000, -0.026108, 2.094400
[planning_project-1] [INFO] [1701886313.288830049] [planning_project]: , 11.716703, 3.312631, 0.062882, 8.000000, -0.029176, 2.094400
[planning_project-1] [INFO] [1701886313.292076248] [planning_project]: , 11.716703, 3.312631, 0.105830, 8.000000, -0.032830, 2.094400
[planning_project-1] [INFO] [1701886313.298989346] [planning_project]: , 11.716703, 3.312631, 0.121094, 8.000000, -0.033542, 2.094400
[planning_project-1] [INFO] [1701886313.303236245] [planning_project]: , 11.716703, 3.312631, 0.076848, 8.000000, -0.033376, 2.094400
[planning_project-1] [INFO] [1701886313.307389543] [planning_project]: , 11.716703, 3.312631, 0.119350, 8.000000, -0.035825, 2.094400
[planning_project-1] [INFO] [1701886313.312170342] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.032248, 2.094400
[planning_project-1] [INFO] [1701886313.317437440] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.031502, 2.094400
[planning_project-1] [INFO] [1701886313.322142539] [planning_project]: , 11.716703, 3.312631, 0.093972, 8.000000, -0.034723, 2.094400
[planning_project-1] [INFO] [1701886313.325836438] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.034016, 2.094400
[planning_project-1] [INFO] [1701886313.329652737] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.034677, 2.094400
[planning_project-1] [INFO] [1701886313.333269835] [planning_project]: , 11.716703, 3.312631, 0.118694, 8.000000, -0.036172, 2.094400
[planning_project-1] [INFO] [1701886313.336697834] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.034320, 2.094400
[planning_project-1] [INFO] [1701886313.344069332] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.033583, 2.094400
[planning_project-1] [INFO] [1701886313.350990930] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.032579, 2.094400
[planning_project-1] [INFO] [1701886313.355295329] [planning_project]: , 11.716703, 3.312631, 0.063458, 8.000000, -0.030709, 2.094400
[planning_project-1] [INFO] [1701886313.361000127] [planning_project]: , 11.716703, 3.312631, 0.048674, 8.000000, -0.036128, 2.094400
[planning_project-1] [INFO] [1701886313.364888526] [planning_project]: , 11.716703, 3.312631, 0.136077, 8.000000, -0.028165, 2.094400
[planning_project-1] [INFO] [1701886313.368334825] [planning_project]: , 11.716703, 3.312631, 0.126394, 8.000000, -0.028514, 2.094400
[planning_project-1] [INFO] [1701886313.377501122] [planning_project]: , 11.716703, 3.312631, 0.074155, 8.000000, -0.033702, 2.094400
[planning_project-1] [INFO] [1701886313.382805020] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.033690, 2.094400
[planning_project-1] [INFO] [1701886313.387161119] [planning_project]: , 11.716703, 3.312631, 0.081664, 8.000000, -0.033409, 2.094400
[planning_project-1] [INFO] [1701886313.390930718] [planning_project]: , 11.716703, 3.312631, 0.142237, 8.000000, -0.034748, 2.094400
[planning_project-1] [INFO] [1701886313.394357117] [planning_project]: , 11.716703, 3.312631, 0.135697, 8.000000, -0.033492, 2.094400
[planning_project-1] [INFO] [1701886313.397574916] [planning_project]: , 11.716703, 3.312631, 0.064534, 8.000000, -0.032452, 2.094400
[planning_project-1] [INFO] [1701886313.400895615] [planning_project]: , 11.716703, 3.312631, 0.059297, 8.000000, -0.034449, 2.094400
[planning_project-1] [INFO] [1701886313.408069013] [planning_project]: , 11.716703, 3.312631, 0.069110, 8.000000, -0.035234, 2.094400
